Department,Department_Name,Division,Gender,Grade,Base_Salary,Overtime_Pay,Longevity_Pay,Total_pay
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,21,76410.23,415.84,0,76826.07
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,20,62173.05,0,0,62173.05
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,N26,117485.45,0,0,117485.45
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,16,57841.98,22.38,0,57864.36
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,89029.62,0,0,89029.62
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,112267,0,0,112267
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,86114.16,0,0,86114.16
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,26,116010.09,0,0,116010.09
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,85470.38,0,0,85470.38
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,99289.67,0,0,99289.67
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,N26,110066,0,0,110066
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,EX3,202000,0,0,202000
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,18,62018.88,0,0,62018.88
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,24,82318.13,5993.98,0,88312.11
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,96321.29,3089.1,0,99410.39
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,112267,2024.27,0,114291.27
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,MD3,104165.5,0,0,104165.5
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,92200.84,0,0,92200.84
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,84573.72,0,0,84573.72
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,83416.8,0,0,83416.8
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,21,98228,0,0,98228
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,23,72224.64,2659.28,0,74883.92
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,112267,18459.46,0,130726.46
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,83291.18,0,0,83291.18
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,81981.81,0,0,81981.81
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,80062.09,0,0,80062.09
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,16,68175.94,3142.64,0,71318.58
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,81782.6,0,0,81782.6
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,16,64296.27,11285.58,0,75581.85
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,94384.76,13886.93,0,108271.69
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,16,70915.1,12360.61,0,83275.71
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,81865.4,0,0,81865.4
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,18,74864.66,0,0,74864.66
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,80230.1,14604.51,0,94834.61
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,76934.66,0,0,76934.66
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,76934.66,0,0,76934.66
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,24,97333,0,0,97333
HHS,Department of Health and Human Services,HHS 60 Child Welfare Services,Female,24,112267,16506.15,8892.92,137666.07
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,93833,0,0,93833
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,82633,953.49,0,83586.49
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,86764.65,0,0,86764.65
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,M2,145000,0,0,145000
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,79584,1133.53,0,80717.53
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,80084,0,0,80084
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,84455,1837.55,0,86292.55
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Male,18,86103,0,0,86103
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,24,88342,0,0,88342
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,16,60000,0,0,60000
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,23,82633,0,0,82633
HHS,Department of Health and Human Services,HHS 60 Behavioral Health and Crisis Services Division,Female,21,85000,0,0,85000
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,M2,175873,0,0,175873
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,M1,193460.3,0,0,193460.3
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,107530.58,0,0,107530.58
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N26,122842,0,4057.3,126899.3
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,117424,0,5013.3,122437.3
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,117424,0,0,117424
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N23,107367,0,0,107367
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,23,107337.78,0,0,107337.78
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,23,107367,0,8554.02,115921.02
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,13,69442,0,0,69442
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,M3,143140.51,0,0,143140.51
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,117424,0,1908.14,119332.14
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,M1,188679.9,0,0,188679.9
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,16,78947,0,6257.7,85204.7
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N25,117424,0,5013.3,122437.3
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,23,107367,11879.53,8554.02,127800.55
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N23,107367,0,0,107367
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,23,107367,0,8554.02,115921.02
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N25,117424,0,0,117424
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N22,102682,0,1668.68,104350.68
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N25,117424,0,0,117424
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,26,122842,0,9804.36,132646.36
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,21,97245.86,0,0,97245.86
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,117424,0,1908.14,119332.14
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,M3,147916.24,0,0,147916.24
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,M3,149986.01,0,0,149986.01
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N32,158802,1336.09,0,160138.09
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,26,122842,0,0,122842
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N17,82436,0,721.35,83157.35
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,26,122842,1133.28,5840.66,129815.94
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,21,98228,0,4658.57,102886.57
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,23,101859.9,0,0,101859.9
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N23,107367,0,2220.57,109587.57
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,13,69442,0,4842.27,74284.27
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,26,122842,1097.64,3779.64,127719.28
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,26,122842,1097.63,3779.64,127719.27
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,26,122842,0,9804.36,132646.36
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,5,50421,0,2362.07,52783.07
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,M3,148258.02,0,0,148258.02
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,23,107367,0,0,107367
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,117424,0,0,117424
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N26,122842,0,0,122842
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,21,88278.86,0,0,88278.86
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N28,134500,0,0,134500
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N23,106444.31,0,0,106444.31
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,13,57987.42,0,0,57987.42
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,N25,117424,0,0,117424
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N28,134500,0,0,134500
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,26,118579.44,0,0,118579.44
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Male,N23,107367,0,0,107367
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,18,70812.15,0,0,70812.15
HHS,Department of Health and Human Services,HHS 60 Chief Operating Officer Division,Female,23,107367,0,0,107367
